주문 ID,상품 코드,상품명,주문 일시,수량,주문 상태,결제 수단,주문 금액
O5AED50C1F5,16596,레저형 크로아티아 힐링 스파 패키지,2025-07-07 20:10:32,5,완료,간편결제,37500
O66CD3DA807,48514,미식형 프라하 골프 리조트,2024-11-27 05:01:52,2,배송중,간편결제,180000
OCBA4A3FFC9,48514,미식형 프라하 골프 리조트,2025-07-06 13:23:20,2,완료,계좌이체,139000
OD7E5D17C27,48514,미식형 프라하 골프 리조트,2024-09-22 04:05:11,3,완료,계좌이체,72500
O77304F1A44,48514,미식형 프라하 골프 리조트,2025-04-28 20:11:51,5,완료,무통장,23500
OA97AEFC044,48514,미식형 프라하 골프 리조트,2025-08-12 14:44:05,3,완료,계좌이체,189500
OE772310B01,48514,미식형 프라하 골프 리조트,2025-07-10 14:45:41,4,배송중,무통장,134000
O9B21421DDA,48514,미식형 프라하 골프 리조트,2025-03-02 10:45:53,4,완료,간편결제,75000
OB769A415BA,48514,미식형 프라하 골프 리조트,2025-02-23 22:45:42,3,배송중,간편결제,164000
OA1EB208FDD,48514,미식형 프라하 골프 리조트,2025-09-09 05:54:42,4,완료,무통장,179500
OA166EF8A1A,48514,미식형 프라하 골프 리조트,2024-11-01 15:54:05,2,완료,계좌이체,200000
OA4A3F57A5B,48514,미식형 프라하 골프 리조트,2025-06-03 11:24:09,1,결제대기,간편결제,152000
O42DE86DF59,48514,미식형 프라하 골프 리조트,2025-06-08 02:11:28,4,배송중,무통장,25000
OF97D1AFFD2,48514,미식형 프라하 골프 리조트,2025-05-26 12:51:08,2,배송중,계좌이체,100000
OF0E16AB881,48514,미식형 프라하 골프 리조트,2024-10-16 04:24:42,4,완료,간편결제,96500
OCAB7C716D5,48514,미식형 프라하 골프 리조트,2024-10-06 08:58:16,5,배송중,카드,85500
OE32C539C1F,48514,미식형 프라하 골프 리조트,2025-05-30 02:09:00,5,완료,무통장,67000
OA18DAD3EE9,48514,미식형 프라하 골프 리조트,2025-04-06 07:33:48,3,취소,계좌이체,198000
O9281D294D0,48514,미식형 프라하 골프 리조트,2025-04-25 19:08:40,3,완료,카드,10000
O3CD86FB0B1,48514,미식형 프라하 골프 리조트,2024-10-21 07:26:17,4,배송중,간편결제,15000
OFBAEF48EA6,48514,미식형 프라하 골프 리조트,2024-10-26 04:27:10,1,결제대기,카드,100500
ODFF9142C27,48514,미식형 프라하 골프 리조트,2025-07-19 08:23:36,2,배송중,간편결제,100000
O14D8D45B6E,48514,미식형 프라하 골프 리조트,2025-08-12 20:09:39,1,완료,간편결제,32500
OECF11CFB26,48514,미식형 프라하 골프 리조트,2024-11-03 18:25:42,4,배송중,계좌이체,16000
OC91D5A190D,48514,미식형 프라하 골프 리조트,2024-11-29 03:37:06,4,결제대기,무통장,127500
O3694D7A170,48514,미식형 프라하 골프 리조트,2024-12-19 20:08:58,2,결제대기,무통장,87500
OAF20224C23,18092,미식형 파리 스카이다이빙 체험,2024-12-13 16:14:00,2,배송중,계좌이체,168500
OBA9CDBAB4C,18092,미식형 파리 스카이다이빙 체험,2025-03-01 05:38:01,1,결제대기,간편결제,150500
O92C7E37EE9,18092,미식형 파리 스카이다이빙 체험,2025-01-11 03:23:37,5,취소,계좌이체,174000
O4901640DD3,18092,미식형 파리 스카이다이빙 체험,2024-11-14 15:20:30,1,완료,계좌이체,90500
O9F47E3DCF6,18092,미식형 파리 스카이다이빙 체험,2025-06-07 06:09:43,3,완료,카드,44500
OC7A3BCEA7E,18092,미식형 파리 스카이다이빙 체험,2024-10-26 08:22:38,1,배송중,카드,123500
OAF76E56B1F,18092,미식형 파리 스카이다이빙 체험,2024-10-12 03:31:36,3,결제대기,카드,14500
OE35E8AA1FE,18092,미식형 파리 스카이다이빙 체험,2025-07-08 20:25:17,1,완료,카드,56000
OB4E5DA3517,96690,트렌디 나폴리 시내 야경 투어,2025-03-19 11:31:37,1,완료,무통장,55500
O357F4006AD,96690,트렌디 나폴리 시내 야경 투어,2025-01-04 06:38:27,1,완료,무통장,176000
OD984CE56A8,96690,트렌디 나폴리 시내 야경 투어,2025-07-20 13:58:23,4,결제대기,무통장,126000
O193F55DD12,96690,트렌디 나폴리 시내 야경 투어,2024-12-23 00:56:08,5,완료,계좌이체,185500
O629CA3F06A,96690,트렌디 나폴리 시내 야경 투어,2025-06-28 15:35:59,2,완료,카드,15000
O850B371B47,11864,설레는 싱가포르 온천 휴양,2025-08-12 03:12:08,4,취소,계좌이체,108500
O6E9454B339,11864,설레는 싱가포르 온천 휴양,2025-08-14 06:13:48,4,배송중,카드,166000
O6FD5247D03,11864,설레는 싱가포르 온천 휴양,2024-11-07 12:12:53,4,배송중,계좌이체,54000
O4756CF4727,11864,설레는 싱가포르 온천 휴양,2025-04-04 07:21:01,5,완료,카드,59000
ODB2736A98A,13352,럭셔리 세부 시내 야경 투어,2024-11-25 15:06:47,1,완료,카드,71000
O68927B4ACC,13352,럭셔리 세부 시내 야경 투어,2025-02-11 09:50:53,5,결제대기,간편결제,139500
OF88EA4BD90,13352,럭셔리 세부 시내 야경 투어,2025-02-05 23:55:01,3,완료,카드,140000
O2A533F3FDB,13352,럭셔리 세부 시내 야경 투어,2024-10-30 08:08:10,1,완료,간편결제,182000
O6C65ECFCF8,13352,럭셔리 세부 시내 야경 투어,2024-09-23 10:22:12,4,배송중,카드,160500
O13DC7B0286,13352,럭셔리 세부 시내 야경 투어,2025-02-09 06:46:54,2,배송중,카드,185500
O470BCA3CAF,13352,럭셔리 세부 시내 야경 투어,2025-05-05 16:05:01,4,취소,계좌이체,190000
O0830B610EA,13352,럭셔리 세부 시내 야경 투어,2024-12-26 13:31:23,4,취소,계좌이체,91500
O7EDF9327F1,13352,럭셔리 세부 시내 야경 투어,2025-07-27 18:29:32,1,배송중,무통장,50500
O0076BA00A6,13352,럭셔리 세부 시내 야경 투어,2025-02-17 21:49:03,2,배송중,무통장,119000
O0EECCB1E7D,13352,럭셔리 세부 시내 야경 투어,2025-04-16 17:22:58,1,배송중,계좌이체,27000
O4B3A3D2795,13352,럭셔리 세부 시내 야경 투어,2025-02-05 01:58:05,5,완료,카드,139500
O80F29D528A,16867,럭셔리 파리 골프 리조트,2025-02-26 09:48:14,5,완료,카드,100000
O52EFD657CF,16867,럭셔리 파리 골프 리조트,2024-10-05 20:21:17,3,완료,계좌이체,88500
OF74CC257C0,16867,럭셔리 파리 골프 리조트,2025-02-24 20:19:10,1,완료,무통장,46500
O7FB7FAD59F,16867,럭셔리 파리 골프 리조트,2025-07-14 02:04:48,4,결제대기,계좌이체,142500
O564148FA7C,16867,럭셔리 파리 골프 리조트,2024-11-14 17:41:46,1,완료,계좌이체,77500
OC0BA29A102,16867,럭셔리 파리 골프 리조트,2025-06-14 04:13:24,1,취소,계좌이체,34000
O4E440E22D5,16867,럭셔리 파리 골프 리조트,2025-06-03 02:36:41,2,배송중,계좌이체,88500
OBEA439C991,16867,럭셔리 파리 골프 리조트,2024-10-28 19:09:00,4,배송중,간편결제,163000
O7ECFA64E82,16867,럭셔리 파리 골프 리조트,2024-09-11 09:22:36,1,결제대기,카드,50000
OF857EF462B,16867,럭셔리 파리 골프 리조트,2025-06-17 15:05:07,3,배송중,카드,18500
O0732A325E4,16867,럭셔리 파리 골프 리조트,2025-06-05 07:34:38,5,결제대기,간편결제,92000
O1277238AF5,16867,럭셔리 파리 골프 리조트,2025-08-25 13:42:20,4,완료,카드,46500
O546AA72EDD,16867,럭셔리 파리 골프 리조트,2025-05-13 22:58:45,4,완료,카드,132000
O1409144C4E,16867,럭셔리 파리 골프 리조트,2025-03-16 01:39:28,3,완료,무통장,37000
OD502C26CEA,16867,럭셔리 파리 골프 리조트,2025-08-11 05:44:06,2,완료,무통장,90500
O6FFBB82CDB,16867,럭셔리 파리 골프 리조트,2025-03-27 20:58:29,1,결제대기,간편결제,154500
O1BE2B28D5E,16867,럭셔리 파리 골프 리조트,2025-05-25 03:18:20,3,결제대기,카드,42500
O8897B0B091,16867,럭셔리 파리 골프 리조트,2024-11-22 19:39:55,2,완료,계좌이체,97000
O22E67D90B7,16867,럭셔리 파리 골프 리조트,2024-10-08 04:06:33,1,결제대기,카드,36000
OD68DBC82FC,16867,럭셔리 파리 골프 리조트,2024-12-18 15:30:44,1,결제대기,무통장,197000
OCF08E99D29,16867,럭셔리 파리 골프 리조트,2024-10-07 20:50:30,3,완료,무통장,146500
OD6FC259713,16867,럭셔리 파리 골프 리조트,2025-03-25 06:36:51,4,완료,간편결제,23500
O9082562018,91910,스냅투어 보라카이 시내 야경 투어,2025-05-22 01:56:11,4,배송중,간편결제,129000
OF1D68C4225,91910,스냅투어 보라카이 시내 야경 투어,2025-07-22 04:25:16,2,결제대기,카드,153500
O4ED557BB50,91910,스냅투어 보라카이 시내 야경 투어,2024-10-07 17:41:46,3,완료,계좌이체,136000
OA9B656B1D4,91910,스냅투어 보라카이 시내 야경 투어,2025-06-17 13:49:14,1,결제대기,카드,112500
O3A24D994FD,91910,스냅투어 보라카이 시내 야경 투어,2025-03-03 06:42:49,3,결제대기,계좌이체,127500
ODAA3476CD9,91910,스냅투어 보라카이 시내 야경 투어,2025-03-26 00:27:26,3,완료,간편결제,84000
OF8337817FF,91910,스냅투어 보라카이 시내 야경 투어,2025-04-13 13:44:32,2,완료,카드,66000
O09F32D986C,91910,스냅투어 보라카이 시내 야경 투어,2025-06-20 15:36:13,3,완료,카드,192000
O73264D8DDF,91910,스냅투어 보라카이 시내 야경 투어,2025-02-24 17:36:34,3,배송중,계좌이체,44500
O0D1FB3D453,91910,스냅투어 보라카이 시내 야경 투어,2024-09-25 18:10:07,4,결제대기,무통장,117500
O0661EB6D4A,91910,스냅투어 보라카이 시내 야경 투어,2025-02-02 13:34:08,3,완료,무통장,153000
O00A642C0CA,91910,스냅투어 보라카이 시내 야경 투어,2024-12-26 01:42:03,5,완료,무통장,137500
OACD577B039,91910,스냅투어 보라카이 시내 야경 투어,2025-06-17 17:09:44,1,완료,계좌이체,26000
O698F9A4859,91910,스냅투어 보라카이 시내 야경 투어,2024-12-18 21:37:57,2,결제대기,무통장,159000
OD4B23C1DC2,30225,트렌디 괌 열기구 체험,2025-07-23 00:51:37,5,완료,계좌이체,61000
O6768584FAF,30225,트렌디 괌 열기구 체험,2025-08-22 14:30:38,1,완료,카드,148500
OC57ED0273F,30225,트렌디 괌 열기구 체험,2025-03-28 10:02:08,4,완료,간편결제,46500
O10DB5662B3,30225,트렌디 괌 열기구 체험,2025-08-02 15:48:02,5,완료,간편결제,100500
OE0427EDAE3,30225,트렌디 괌 열기구 체험,2024-11-06 16:08:14,4,배송중,계좌이체,21000
OD756D4F250,30225,트렌디 괌 열기구 체험,2025-03-22 20:08:36,3,배송중,카드,27500
O24577F78B4,30225,트렌디 괌 열기구 체험,2025-06-25 19:03:36,2,완료,카드,55500
O19B325E4CB,30225,트렌디 괌 열기구 체험,2024-11-30 06:35:11,5,결제대기,간편결제,190000
OC5749BF696,30225,트렌디 괌 열기구 체험,2025-03-10 01:31:59,3,결제대기,무통장,95500
O5481508357,79363,스페셜 하와이 요트 선셋 크루즈,2025-05-04 14:48:24,1,완료,카드,124000
O494C53A270,79363,스페셜 하와이 요트 선셋 크루즈,2024-10-12 10:38:06,1,결제대기,카드,141500
O02B53A1726,79363,스페셜 하와이 요트 선셋 크루즈,2025-02-12 08:26:22,1,완료,계좌이체,25500
O4B3764DF6C,79363,스페셜 하와이 요트 선셋 크루즈,2024-11-18 07:01:37,4,배송중,간편결제,95000
OF41471E0D1,79363,스페셜 하와이 요트 선셋 크루즈,2025-08-16 21:52:54,2,완료,계좌이체,139000
O1FD7F06356,79363,스페셜 하와이 요트 선셋 크루즈,2025-05-29 17:03:45,2,완료,무통장,80000
O5A56A13890,79363,스페셜 하와이 요트 선셋 크루즈,2025-05-06 08:45:19,5,배송중,무통장,102500
OAAC973247F,79363,스페셜 하와이 요트 선셋 크루즈,2025-05-14 16:20:44,5,결제대기,무통장,31000
O0CEA93241D,79363,스페셜 하와이 요트 선셋 크루즈,2024-09-24 00:00:23,4,완료,카드,79000
OB77E10A13A,79363,스페셜 하와이 요트 선셋 크루즈,2024-10-04 12:59:41,4,배송중,무통장,48000
OAA0CCCAF93,79363,스페셜 하와이 요트 선셋 크루즈,2025-04-10 04:16:35,2,결제대기,카드,150000
O679EA1E500,79363,스페셜 하와이 요트 선셋 크루즈,2024-11-30 07:03:19,4,배송중,카드,44500
OD2AE87AFF2,79363,스페셜 하와이 요트 선셋 크루즈,2025-04-17 15:05:56,2,결제대기,간편결제,42500
O760468CA34,79363,스페셜 하와이 요트 선셋 크루즈,2024-10-03 20:19:54,2,배송중,간편결제,46500
O3D7E4B8EBB,63454,설레는 이스탄불 골프 리조트,2025-06-03 08:22:22,1,완료,간편결제,125500
O33C8220F04,63454,설레는 이스탄불 골프 리조트,2025-01-07 07:19:49,2,완료,간편결제,79000
OFEB0DCB0A3,63454,설레는 이스탄불 골프 리조트,2025-07-02 13:51:23,1,결제대기,계좌이체,75500
O62D50EEBA6,63454,설레는 이스탄불 골프 리조트,2025-07-07 20:16:49,1,완료,간편결제,137500
OFE415F231F,63454,설레는 이스탄불 골프 리조트,2024-11-11 13:31:49,4,취소,무통장,121500
OE2D7119014,20541,낭만적인 부다페스트 트레킹 여행,2025-04-20 02:38:35,5,완료,무통장,10000
O4BDF88AAB9,20541,낭만적인 부다페스트 트레킹 여행,2025-09-09 01:17:37,1,배송중,무통장,26500
O9B5BC98900,20541,낭만적인 부다페스트 트레킹 여행,2025-08-22 08:47:36,1,완료,간편결제,133500
OF80C236D27,20541,낭만적인 부다페스트 트레킹 여행,2025-03-20 12:10:22,3,결제대기,카드,41500
O533A8D7BB5,20541,낭만적인 부다페스트 트레킹 여행,2025-08-04 04:09:47,2,결제대기,무통장,144500
O63F1A2C83B,20541,낭만적인 부다페스트 트레킹 여행,2025-05-20 20:19:39,4,완료,계좌이체,121500
O01AE704F27,20541,낭만적인 부다페스트 트레킹 여행,2025-04-03 15:26:19,5,완료,간편결제,30000
O38DCAD77AB,20541,낭만적인 부다페스트 트레킹 여행,2025-05-26 11:00:49,2,완료,간편결제,92500
O3FEBE6AED3,20541,낭만적인 부다페스트 트레킹 여행,2024-09-26 18:08:12,1,완료,간편결제,14000
O2CF4FCE548,20541,낭만적인 부다페스트 트레킹 여행,2024-09-30 22:03:52,2,취소,카드,51500
O019DF73605,20541,낭만적인 부다페스트 트레킹 여행,2024-12-16 12:16:26,5,취소,계좌이체,130000
O37E59CE320,29905,미식형 괌 미식 탐방,2025-08-10 03:08:04,3,배송중,계좌이체,23500
O3D7857C900,29905,미식형 괌 미식 탐방,2025-05-10 13:34:51,3,취소,카드,115000
OA4D2A64B25,29905,미식형 괌 미식 탐방,2024-12-06 22:58:53,4,완료,카드,165000
O14D4909DEC,29905,미식형 괌 미식 탐방,2025-02-09 20:31:52,2,결제대기,무통장,184500
OD721BDE33B,29905,미식형 괌 미식 탐방,2025-04-23 02:23:09,1,완료,계좌이체,50000
O4FB35290CF,29905,미식형 괌 미식 탐방,2025-05-28 14:58:34,4,배송중,간편결제,46000
O29831A9412,29905,미식형 괌 미식 탐방,2025-06-10 20:04:57,3,완료,카드,174500
O2E6635AE52,29905,미식형 괌 미식 탐방,2025-08-13 10:58:00,5,취소,계좌이체,186000
OCE27EFC647,29905,미식형 괌 미식 탐방,2025-02-28 17:12:51,4,완료,카드,110000
OB1DD4030B6,29905,미식형 괌 미식 탐방,2025-04-14 12:18:47,3,완료,간편결제,34000
OA6A8B27E08,29905,미식형 괌 미식 탐방,2025-08-22 04:19:07,3,결제대기,간편결제,68000
O34163818F8,29905,미식형 괌 미식 탐방,2024-09-23 02:25:21,5,완료,계좌이체,11000
O5157A1DD99,29905,미식형 괌 미식 탐방,2025-08-16 16:25:33,1,완료,무통장,11500
O8332DAB4EE,29905,미식형 괌 미식 탐방,2025-06-09 08:43:27,1,배송중,무통장,174500
O5648BFC4D8,29905,미식형 괌 미식 탐방,2025-02-25 08:24:32,3,완료,간편결제,94500
OCA0568108C,29905,미식형 괌 미식 탐방,2025-01-04 20:33:31,5,취소,무통장,162000
O4E1398FAA4,29905,미식형 괌 미식 탐방,2024-10-22 01:55:19,5,결제대기,간편결제,64500
O744E873EAB,17240,액티브 타이베이 트레킹 여행,2025-06-10 21:25:47,5,취소,간편결제,102500
O3230325CF3,17240,액티브 타이베이 트레킹 여행,2025-05-17 04:11:24,5,결제대기,카드,101500
O9FC2AE0FAA,17240,액티브 타이베이 트레킹 여행,2025-06-03 23:01:09,3,완료,카드,26000
O093472EC5E,17240,액티브 타이베이 트레킹 여행,2025-04-06 12:20:23,5,완료,무통장,142000
OE84CCADF0B,17240,액티브 타이베이 트레킹 여행,2025-03-19 18:19:23,3,완료,카드,42500
O4355B8723B,17240,액티브 타이베이 트레킹 여행,2025-04-22 09:52:47,4,완료,카드,125000
O8B89B0F5BD,17240,액티브 타이베이 트레킹 여행,2025-04-15 05:56:43,3,배송중,무통장,16500
O48483A0E4C,17240,액티브 타이베이 트레킹 여행,2025-03-28 01:01:07,2,완료,계좌이체,34500
OA6869B9D8C,17240,액티브 타이베이 트레킹 여행,2025-03-12 16:06:38,3,결제대기,무통장,140500
O163C00FCA2,17240,액티브 타이베이 트레킹 여행,2025-04-28 13:10:44,1,배송중,무통장,24000
OAC45A7047B,22409,설레는 몰디브 골프 리조트,2025-03-16 23:50:53,1,완료,무통장,121000
OB1B0057590,22409,설레는 몰디브 골프 리조트,2025-06-19 08:28:41,3,배송중,간편결제,117000
O81A1B234AD,22409,설레는 몰디브 골프 리조트,2024-10-11 17:48:33,4,배송중,간편결제,200000
O80A37E172C,22409,설레는 몰디브 골프 리조트,2025-08-07 18:41:04,3,완료,무통장,85000
O754FD926FF,22409,설레는 몰디브 골프 리조트,2025-09-07 10:04:23,4,결제대기,계좌이체,85500
OB2B1B95E94,22409,설레는 몰디브 골프 리조트,2024-12-25 20:51:33,4,완료,카드,53500
O1431D77E3B,22409,설레는 몰디브 골프 리조트,2025-01-24 15:06:47,4,완료,계좌이체,41000
O7A20E889B3,22409,설레는 몰디브 골프 리조트,2025-08-04 12:32:14,3,완료,무통장,76000
O826E9CB1A6,22409,설레는 몰디브 골프 리조트,2024-09-19 12:51:40,5,배송중,카드,199000
OCAABE9F7BD,22409,설레는 몰디브 골프 리조트,2024-09-17 06:40:04,1,배송중,계좌이체,161500
O82751CC031,22409,설레는 몰디브 골프 리조트,2025-01-30 17:51:20,4,배송중,계좌이체,191500
OF3CFF3506C,22409,설레는 몰디브 골프 리조트,2025-01-23 08:02:38,5,완료,카드,135500
OD7C1FB6A4D,22409,설레는 몰디브 골프 리조트,2025-03-06 18:02:07,4,완료,카드,132000
OF317537485,22409,설레는 몰디브 골프 리조트,2024-12-18 14:25:26,1,완료,간편결제,129500
O9D05C7811B,22409,설레는 몰디브 골프 리조트,2025-05-17 23:51:33,4,배송중,계좌이체,51500
O734020ACDF,22409,설레는 몰디브 골프 리조트,2025-01-26 10:29:25,1,완료,계좌이체,35000
O450E8E1FE7,22409,설레는 몰디브 골프 리조트,2025-05-27 01:18:43,2,완료,카드,60500
O27A88D4CEF,22409,설레는 몰디브 골프 리조트,2025-05-24 08:36:21,1,배송중,무통장,14000
OE5A434ABDF,22409,설레는 몰디브 골프 리조트,2024-10-11 19:15:10,4,결제대기,무통장,74000
