상품 코드,상품명,언어,카테고리,문의 유형,문의 내용,요청 ID,예약코드,예약 상태,createdAt
96300,액티브 바르셀로나 열기구 체험,일본어,계정,기타,배송 일정 확인 가능할까요,5031BB,RB6VUZJFM,결제대기,2025-08-24
65986,감성적인 오키나와 스노클링 패키지,대만어,채용,상품 문제,오류 메시지 신고 부탁드립니다,06C00C,R4V9TXSYA,결제대기,2025-04-10
65986,감성적인 오키나와 스노클링 패키지,영어,채용,상품 문제,배송지 변경 요청 가능할까요,E649F1,RCA6EC6PN,결제대기,2025-06-27
65986,감성적인 오키나와 스노클링 패키지,영어,채용,상품 문제,오류 메시지 신고 확인 바랍니다,A68D53,R6EO6LDCT,확정,2025-04-14
65986,감성적인 오키나와 스노클링 패키지,영어,채용,상품 문제,가격 정보 문의 부탁드립니다,F1FC69,R2LC7TJMT,결제대기,2025-08-02
47134,활기찬 프라하 야시장 투어,일본어,쇼핑,상품 문의,상품 상세 설명 요청 문의드립니다,43BF63,R11QMXUYH,확정,2025-06-22
47134,활기찬 프라하 야시장 투어,홍콩어,쇼핑,상품 문의,사용 방법 문의 가능할까요,3F43AE,R9TW6TYRI,승인대기,2025-08-10
47134,활기찬 프라하 야시장 투어,홍콩어,쇼핑,상품 문의,현장 수령 가능 여부 확인 바랍니다,C7A5AD,RAGKHJ56R,승인대기,2025-05-26
47134,활기찬 프라하 야시장 투어,홍콩어,쇼핑,상품 문의,상품 상세 설명 요청 확인 바랍니다,1B3F96,RE4ISDVOG,확정,2025-08-17
47134,활기찬 프라하 야시장 투어,홍콩어,쇼핑,상품 문의,회원 등급 혜택 문의 부탁드립니다,5F3659,R9I15FWX3,확정,2025-01-12
47134,활기찬 프라하 야시장 투어,홍콩어,쇼핑,상품 문의,재고 상태 확인 도와주세요,6632FA,,,2025-05-30
22084,힐링형 스위스 미식 탐방,일본어,여행,상품 문의,쿠폰 적용 문제 도와주세요,D0682E,RCRMS8IPJ,승인대기,2025-01-11
22084,힐링형 스위스 미식 탐방,일본어,여행,상품 문의,포장 옵션 문의 가능할까요,7519DA,R6S0MIGWA,확정,2025-04-04
22084,힐링형 스위스 미식 탐방,대만어,여행,상품 문의,예약 변경 문의 알려주세요,F50A95,R2WU7G5J8,확정,2025-05-15
22084,힐링형 스위스 미식 탐방,대만어,여행,상품 문의,영수증 발급 문의 가능할까요,1F1F12,R75KRMSTR,확정,2025-03-20
22084,힐링형 스위스 미식 탐방,일본어,여행,상품 문의,예약 변경 문의 부탁드립니다,F58A9B,R8Q7YXEWQ,확정,2025-08-19
22084,힐링형 스위스 미식 탐방,일본어,여행,상품 문의,쿠폰 적용 문제 도와주세요,A8F29F,RA2E51CO9,확정,2025-02-10
22084,힐링형 스위스 미식 탐방,일본어,여행,상품 문의,환불 절차 문의 알려주세요,A4C4EC,RAZC3MPUF,확정,2025-04-04
22084,힐링형 스위스 미식 탐방,일본어,여행,상품 문의,환불 절차 문의 알려주세요,A4A04C,RAUN3I8DO,확정,2025-06-02
73210,스페셜 사이판 글램핑 투어,대만어,계정,시스템 사용문제,재고 상태 확인 가능할까요,52C139,RCO8DPTWH,승인대기,2025-06-03
73210,스페셜 사이판 글램핑 투어,대만어,계정,시스템 사용문제,회원 등급 혜택 문의 부탁드립니다,EB6CF1,R3QNC7VTO,승인대기,2025-01-21
73210,스페셜 사이판 글램핑 투어,대만어,계정,시스템 사용문제,결제 오류 문의 문의드립니다,0C0BF9,R74P9S6AB,결제대기,2025-01-13
73210,스페셜 사이판 글램핑 투어,대만어,계정,시스템 사용문제,해외 배송 가능 여부 확인 바랍니다,120934,RC7PG8PBZ,승인대기,2025-01-16
69273,문화가득 오키나와 온천 휴양,홍콩어,쇼핑,상품 문제,예약 변경 문의 가능할까요,B973EE,R43P7CFL5,승인대기,2025-07-04
69273,문화가득 오키나와 온천 휴양,대만어,쇼핑,상품 문제,상품 상세 설명 요청 부탁드립니다,6BD864,R4LG4VCPM,승인대기,2025-08-11
69273,문화가득 오키나와 온천 휴양,홍콩어,쇼핑,상품 문제,리뷰 수정 문의 도와주세요,C11AED,,,2025-08-21
69273,문화가득 오키나와 온천 휴양,대만어,쇼핑,기타,환불 절차 문의 가능할까요,B8199F,,,2025-05-18
69273,문화가득 오키나와 온천 휴양,대만어,쇼핑,상품 문제,프로모션 참여 문의 확인 바랍니다,8887A9,RBFTXG3LX,승인대기,2025-03-23
69273,문화가득 오키나와 온천 휴양,홍콩어,쇼핑,기타,포장 옵션 문의 가능할까요,C519D7,R6C85VC67,승인대기,2025-05-05
69273,문화가득 오키나와 온천 휴양,대만어,쇼핑,상품 문제,추가 사진 요청 알려주세요,A9F4E0,RAMWE5913,승인대기,2025-03-26
69273,문화가득 오키나와 온천 휴양,대만어,쇼핑,상품 문제,해외 배송 가능 여부 알려주세요,8AC4F0,R932FNJ3Q,승인대기,2025-06-01
69273,문화가득 오키나와 온천 휴양,대만어,쇼핑,예약 변경/취소,예약 변경 문의 도와주세요,6992DD,,,2025-07-10
69273,문화가득 오키나와 온천 휴양,대만어,쇼핑,예약 변경/취소,사용 방법 문의 가능할까요,67C7B8,RAUA6AWDB,확정,2025-08-20
69273,문화가득 오키나와 온천 휴양,대만어,쇼핑,예약 변경/취소,배송 일정 확인 확인 바랍니다,B45D04,,,2025-07-10
69273,문화가득 오키나와 온천 휴양,영어,쇼핑,상품 문제,예약 변경 문의 알려주세요,CD7C49,R6IZMB0ST,결제대기,2025-01-20
59795,프리미엄 나폴리 온천 휴양,홍콩어,어학당,상품 문제,영수증 발급 문의 확인 바랍니다,5B8D0F,RBZU058UK,결제대기,2025-08-17
59795,프리미엄 나폴리 온천 휴양,홍콩어,어학당,상품 문제,가격 정보 문의 문의드립니다,B565DA,R6HHSMMAK,승인대기,2025-06-08
92679,로맨틱한 부다페스트 비치 투어,영어,계정,시스템 사용문제,A/S 절차 문의 부탁드립니다,868A0D,,,2025-05-01
49158,미식형 오키나와 야시장 투어,홍콩어,쇼핑,기타,A/S 절차 문의 도와주세요,FE7A5F,,,2025-02-20
49158,미식형 오키나와 야시장 투어,홍콩어,쇼핑,상품 문의,상품 상세 설명 요청 부탁드립니다,577EAD,R2VAG121U,확정,2025-05-25
49158,미식형 오키나와 야시장 투어,일본어,쇼핑,기타,결제 오류 문의 가능할까요,48CDEF,R4F83XPYV,승인대기,2025-07-05
49158,미식형 오키나와 야시장 투어,일본어,쇼핑,기타,해외 배송 가능 여부 가능할까요,1213AC,,,2025-07-01
49158,미식형 오키나와 야시장 투어,홍콩어,쇼핑,기타,재고 상태 확인 문의드립니다,CA95AA,R5O3TBN18,결제대기,2025-01-04
49158,미식형 오키나와 야시장 투어,일본어,쇼핑,기타,배송지 변경 요청 도와주세요,46C855,,,2025-06-12
49158,미식형 오키나와 야시장 투어,홍콩어,쇼핑,기타,사용 방법 문의 알려주세요,8FACA8,R2807L4H0,결제대기,2025-08-27
49158,미식형 오키나와 야시장 투어,일본어,쇼핑,기타,영수증 발급 문의 부탁드립니다,D3D857,,,2025-06-18
49016,낭만적인 이스탄불 도심 미술 투어,대만어,여행,상품 문제,사용 방법 문의 도와주세요,3FE069,RED6ULF4L,승인대기,2025-06-02
49016,낭만적인 이스탄불 도심 미술 투어,대만어,여행,기타,배송지 변경 요청 알려주세요,6EAC60,R9AAFANK1,결제대기,2025-05-11
49016,낭만적인 이스탄불 도심 미술 투어,대만어,여행,기타,상품 상세 설명 요청 가능할까요,2F673C,R4WBE6F08,결제대기,2025-01-15
49016,낭만적인 이스탄불 도심 미술 투어,대만어,여행,기타,현장 수령 가능 여부 부탁드립니다,8B0CD9,R6GVD283Y,승인대기,2025-07-05
49016,낭만적인 이스탄불 도심 미술 투어,대만어,여행,상품 문제,추가 사진 요청 확인 바랍니다,E533EA,R401F8AV1,결제대기,2025-03-04
49016,낭만적인 이스탄불 도심 미술 투어,대만어,여행,기타,쿠폰 적용 문제 부탁드립니다,58968E,R4W25STO4,결제대기,2025-02-13
49016,낭만적인 이스탄불 도심 미술 투어,대만어,여행,상품 문제,쿠폰 적용 문제 도와주세요,08D4C5,R16CIG02T,결제대기,2025-08-01
49016,낭만적인 이스탄불 도심 미술 투어,대만어,여행,상품 문제,쿠폰 적용 문제 부탁드립니다,F8425E,R11NW1MVO,결제대기,2025-01-26
92458,섬전체 사이판 와이너리 체험,홍콩어,어학당,시스템 사용문제,가격 정보 문의 도와주세요,0120ED,R667OU197,확정,2025-08-22
92458,섬전체 사이판 와이너리 체험,영어,어학당,시스템 사용문제,배송지 변경 요청 도와주세요,FA740E,R1SO985HT,승인대기,2025-08-29
92458,섬전체 사이판 와이너리 체험,대만어,어학당,시스템 사용문제,환불 절차 문의 확인 바랍니다,68C995,R2TAJECX2,확정,2025-02-18
92458,섬전체 사이판 와이너리 체험,대만어,어학당,시스템 사용문제,결제 오류 문의 알려주세요,985E06,RBV1QI144,결제대기,2025-06-15
92458,섬전체 사이판 와이너리 체험,대만어,어학당,예약 변경/취소,쿠폰 적용 문제 알려주세요,947C87,R1T0WQ3PS,승인대기,2025-03-04
92458,섬전체 사이판 와이너리 체험,대만어,어학당,시스템 사용문제,추가 사진 요청 알려주세요,09C42B,RC24ZLAC4,확정,2025-02-11
92458,섬전체 사이판 와이너리 체험,대만어,어학당,상품 문제,회원 등급 혜택 문의 알려주세요,4BBEC0,,,2025-08-20
92458,섬전체 사이판 와이너리 체험,대만어,어학당,상품 문제,회원 등급 혜택 문의 가능할까요,234FDA,RDBWPYJEQ,승인대기,2025-05-22
92458,섬전체 사이판 와이너리 체험,대만어,어학당,시스템 사용문제,배송 일정 확인 가능할까요,78D37B,,,2025-04-20
92458,섬전체 사이판 와이너리 체험,일본어,어학당,상품 문제,재고 상태 확인 확인 바랍니다,A20311,,,2025-07-19
92458,섬전체 사이판 와이너리 체험,홍콩어,어학당,시스템 사용문제,환불 절차 문의 도와주세요,E0D474,RCZ8MCS37,승인대기,2025-06-02
92458,섬전체 사이판 와이너리 체험,일본어,어학당,시스템 사용문제,가격 정보 문의 가능할까요,792573,,,2025-03-08
85258,탐험형 세부 시내 야경 투어,영어,쇼핑,시스템 사용문제,가격 정보 문의 알려주세요,DDFA53,RBRBK46WR,승인대기,2025-06-29
85258,탐험형 세부 시내 야경 투어,영어,쇼핑,시스템 사용문제,결제 오류 문의 도와주세요,483ED4,R6HNK821U,결제대기,2025-04-16
85258,탐험형 세부 시내 야경 투어,영어,쇼핑,상품 문의,사용 방법 문의 도와주세요,2BB091,R5N2U9PL7,결제대기,2025-02-09
40178,감성적인 오키나와 골프 리조트,일본어,여행,예약 변경/취소,프로모션 참여 문의 알려주세요,4C1C98,,,2025-05-11
40178,감성적인 오키나와 골프 리조트,일본어,여행,예약 변경/취소,포장 옵션 문의 도와주세요,4D1AFB,,,2025-02-19
40178,감성적인 오키나와 골프 리조트,대만어,여행,예약 변경/취소,A/S 절차 문의 알려주세요,D64095,,,2025-05-05
40178,감성적인 오키나와 골프 리조트,홍콩어,여행,예약 변경/취소,사용 방법 문의 확인 바랍니다,174B19,,,2025-06-27
40178,감성적인 오키나와 골프 리조트,일본어,여행,예약 변경/취소,재고 상태 확인 확인 바랍니다,52B10C,R11UKUDJ6,승인대기,2025-01-16
40178,감성적인 오키나와 골프 리조트,일본어,여행,예약 변경/취소,상품 상세 설명 요청 문의드립니다,2F1141,,,2025-01-27
40178,감성적인 오키나와 골프 리조트,대만어,여행,예약 변경/취소,현장 수령 가능 여부 문의드립니다,8B23F1,RD9OV9216,결제대기,2025-03-17
40178,감성적인 오키나와 골프 리조트,일본어,여행,예약 변경/취소,쿠폰 적용 문제 알려주세요,44A01F,RD2JGP7E5,확정,2025-06-24
21198,문화가득 후쿠오카 문화유적 탐방,영어,여행,상품 문제,해외 배송 가능 여부 문의드립니다,EE4D78,R8Z30644D,확정,2025-09-01
21198,문화가득 후쿠오카 문화유적 탐방,영어,여행,상품 문제,재고 상태 확인 가능할까요,2AF16D,,,2025-07-25
26685,트렌디 오키나와 힐링 스파 패키지,홍콩어,여행,상품 문의,해외 배송 가능 여부 문의드립니다,7617E5,R5PB94F7K,승인대기,2025-06-24
26685,트렌디 오키나와 힐링 스파 패키지,영어,여행,상품 문의,프로모션 참여 문의 알려주세요,9CA6FC,R9I9O8S26,확정,2025-01-11
26685,트렌디 오키나와 힐링 스파 패키지,홍콩어,여행,상품 문의,오류 메시지 신고 알려주세요,7E0A6A,REGDAC1VI,승인대기,2025-02-27
26685,트렌디 오키나와 힐링 스파 패키지,홍콩어,여행,상품 문의,예약 변경 문의 확인 바랍니다,A56FAE,R4XBI61UI,승인대기,2025-02-23
45641,로맨틱한 사이판 스노클링 패키지,대만어,어학당,상품 문의,포장 옵션 문의 알려주세요,25E855,R65C3H5GM,결제대기,2025-04-13
45641,로맨틱한 사이판 스노클링 패키지,영어,어학당,상품 문의,현장 수령 가능 여부 도와주세요,8B20AE,R9HQ47S44,결제대기,2025-06-04
45641,로맨틱한 사이판 스노클링 패키지,일본어,어학당,상품 문의,포장 옵션 문의 부탁드립니다,B14872,RDC8AAJ7M,결제대기,2025-08-26
45641,로맨틱한 사이판 스노클링 패키지,일본어,어학당,상품 문의,예약 변경 문의 도와주세요,F5A44A,R4854YYA1,결제대기,2025-07-05
52048,섬전체 바르셀로나 초호화 리조트,일본어,채용,상품 문제,영수증 발급 문의 도와주세요,6FEC7B,REAMYV57Q,승인대기,2025-02-11
52048,섬전체 바르셀로나 초호화 리조트,일본어,채용,상품 문제,배송 일정 확인 도와주세요,C862ED,RCXIRV2BB,확정,2025-06-05
16596,레저형 크로아티아 힐링 스파 패키지,일본어,어학당,예약 변경/취소,프로모션 참여 문의 확인 바랍니다,9C21F2,,,2025-04-16
16596,레저형 크로아티아 힐링 스파 패키지,영어,어학당,예약 변경/취소,오류 메시지 신고 도와주세요,6A0E5B,R46MRPSTP,결제대기,2025-02-08
16596,레저형 크로아티아 힐링 스파 패키지,일본어,어학당,예약 변경/취소,추가 사진 요청 알려주세요,1D220E,,,2025-02-15
16596,레저형 크로아티아 힐링 스파 패키지,영어,어학당,예약 변경/취소,회원 등급 혜택 문의 문의드립니다,739BBB,,,2025-07-18
16596,레저형 크로아티아 힐링 스파 패키지,일본어,어학당,기타,회원 등급 혜택 문의 알려주세요,0F40C7,RC3T461K8,결제대기,2025-04-15
16596,레저형 크로아티아 힐링 스파 패키지,영어,어학당,예약 변경/취소,회원 등급 혜택 문의 도와주세요,FFB053,,,2025-05-29
48514,미식형 프라하 골프 리조트,일본어,여행,상품 문의,회원 등급 혜택 문의 가능할까요,C38598,,,2025-02-28
48514,미식형 프라하 골프 리조트,영어,여행,시스템 사용문제,해외 배송 가능 여부 가능할까요,EED382,R4J09NZYS,확정,2025-03-09
48514,미식형 프라하 골프 리조트,홍콩어,여행,상품 문의,배송지 변경 요청 확인 바랍니다,82870F,,,2025-05-14
48514,미식형 프라하 골프 리조트,일본어,여행,시스템 사용문제,환불 절차 문의 가능할까요,2C3D40,R18G762HM,확정,2025-07-15
48514,미식형 프라하 골프 리조트,홍콩어,여행,예약 변경/취소,환불 절차 문의 도와주세요,E08062,RDKC6VDJR,확정,2025-08-28
48514,미식형 프라하 골프 리조트,홍콩어,여행,예약 변경/취소,해외 배송 가능 여부 도와주세요,8A4A92,R2C73784I,확정,2025-02-21
48514,미식형 프라하 골프 리조트,일본어,여행,기타,해외 배송 가능 여부 확인 바랍니다,C67B26,R4MOA2RTI,확정,2025-07-16
48514,미식형 프라하 골프 리조트,영어,여행,기타,상품 상세 설명 요청 알려주세요,57B26F,R6OMIIFVE,결제대기,2025-02-28
48514,미식형 프라하 골프 리조트,홍콩어,여행,기타,쿠폰 적용 문제 가능할까요,E43753,R649BSLR8,승인대기,2025-02-23
48514,미식형 프라하 골프 리조트,홍콩어,여행,시스템 사용문제,상품 상세 설명 요청 문의드립니다,2FB908,,,2025-08-25
48514,미식형 프라하 골프 리조트,홍콩어,여행,시스템 사용문제,프로모션 참여 문의 알려주세요,EC766E,R3M74A14M,확정,2025-01-10
48514,미식형 프라하 골프 리조트,일본어,여행,시스템 사용문제,환불 절차 문의 알려주세요,54709F,R4XG80YM1,승인대기,2025-08-11
48514,미식형 프라하 골프 리조트,영어,여행,시스템 사용문제,해외 배송 가능 여부 알려주세요,62645C,R1ZQ9Q3RZ,결제대기,2025-06-23
